State,State_code,District,District_code,Market_code,Market 
Rajasthan,RJ,Jodhpur,15,2849,Pipar City
Rajasthan,RJ,Karauli,33,1186,Hindoun
Rajasthan,RJ,Karauli,33,8435,Karauli
Rajasthan,RJ,Kota,16,8131,Bahrawandakhurd
Rajasthan,RJ,Kota,16,8140,Bakani
Rajasthan,RJ,Kota,16,8146,Bhadoti
Rajasthan,RJ,Kota,16,8135,Bhiya
Rajasthan,RJ,Kota,16,8145,Boli
Rajasthan,RJ,Kota,16,2867,Chechat
Rajasthan,RJ,Kota,16,8136,Chitava
Rajasthan,RJ,Kota,16,8144,Choth ka barwara
Rajasthan,RJ,Kota,16,8134,Hindoli
Rajasthan,RJ,Kota,16,1556,Itawa
Rajasthan,RJ,Kota,16,8133,Kapren
Rajasthan,RJ,Kota,16,8130,Khandar
Rajasthan,RJ,Kota,16,8125,Kishanpura borda
Rajasthan,RJ,Kota,16,281,Kota
Rajasthan,RJ,Kota,16,2866,Kota (FV)
Rajasthan,RJ,Kota,16,3147,Kota(Mandana)
Rajasthan,RJ,Kota,16,8143,Kundanpur
Rajasthan,RJ,Kota,16,8126,Mangrole
Rajasthan,RJ,Kota,16,8128,Manohararthana
Rajasthan,RJ,Kota,16,8132,Palaytha
Rajasthan,RJ,Kota,16,8139,Panwar
Rajasthan,RJ,Kota,16,8127,Pirawa
Rajasthan,RJ,Kota,16,660,Ramaganj Mandi
Rajasthan,RJ,Kota,16,3160,Ramgang Mandi(Bapawarkala)
Rajasthan,RJ,Kota,16,3157,Ramgang Mandi(Samod)
Rajasthan,RJ,Kota,16,8129,Ratlai
Rajasthan,RJ,Kota,16,8142,Sangod
Rajasthan,RJ,Kota,16,8138,Sarolakalan
Rajasthan,RJ,Kota,16,8124,Siswali
Rajasthan,RJ,Kota,16,8137,Sitapura
Rajasthan,RJ,Kota,16,8141,Sultanpur
Rajasthan,RJ,Nagaur,17,285,Deedwana
Rajasthan,RJ,Nagaur,17,3167,Deedwana(Choti Khatu)
Rajasthan,RJ,Nagaur,17,283,Degana
Rajasthan,RJ,Nagaur,17,8436,Jayal
Rajasthan,RJ,Nagaur,17,8437,Kheenwsar
Rajasthan,RJ,Nagaur,17,284,Kuchaman City
Rajasthan,RJ,Nagaur,17,663,Merta City
Rajasthan,RJ,Nagaur,17,282,Nagaur
Rajasthan,RJ,Nagaur,17,3150,Nagaur(Jayal)
Rajasthan,RJ,Nagaur,17,2868,Nagour(FV)
Rajasthan,RJ,Pali,27,2863,Bali
Rajasthan,RJ,Pali,27,1781,Jaitaran
Rajasthan,RJ,Pali,27,658,Pali
Rajasthan,RJ,Pali,27,1550,Rani
Rajasthan,RJ,Pali,27,3139,Sojat City
Rajasthan,RJ,Pali,27,1551,Sojat Road
Rajasthan,RJ,Pali,27,1187,Sumerpur
Rajasthan,RJ,Pratapgarh,35,8439,Dhariyavad
Rajasthan,RJ,Rajasamand,28,1570,Rajasamand
Rajasthan,RJ,Sikar,29,2853,Fatehpur
Rajasthan,RJ,Sikar,29,1559,Neem Ka Thana
Rajasthan,RJ,Sikar,29,8422,Palsana
Rajasthan,RJ,Sikar,29,10044,Palsana
Rajasthan,RJ,Sikar,29,664,Sikar
Rajasthan,RJ,Sikar,29,665,Sri Madhopur
Rajasthan,RJ,Sikar,29,1560,Surajgarh
Rajasthan,RJ,Sirohi,30,668,Abu Road
Rajasthan,RJ,Swai Madhopur,18,286,Gangapur City
Rajasthan,RJ,Swai Madhopur,18,3143,Gangapurcity(Old Lal mandi)
Rajasthan,RJ,Swai Madhopur,18,661,Sawai Madhopur
Rajasthan,RJ,Tonk,31,1524,Deoli
Rajasthan,RJ,Tonk,31,8330,Dooni
Rajasthan,RJ,Tonk,31,1526,Malpura
Rajasthan,RJ,Tonk,31,3155,Malpura(Todaraisingh)
Rajasthan,RJ,Tonk,31,1527,Niwai
Rajasthan,RJ,Tonk,31,8423,Todaraisingh
Rajasthan,RJ,Tonk,31,650,Tonk
Rajasthan,RJ,Tonk,31,2846,Uniyara
Rajasthan,RJ,Udaipur,32,8193,Akola
Rajasthan,RJ,Udaipur,32,8196,Ashpur
Rajasthan,RJ,Udaipur,32,8187,Bahdsora
Rajasthan,RJ,Udaipur,32,8179,Baraodia
Rajasthan,RJ,Udaipur,32,8194,Bassi
Rajasthan,RJ,Udaipur,32,8199,Bhadesar
Rajasthan,RJ,Udaipur,32,8198,Bhindsar
Rajasthan,RJ,Udaipur,32,8181,Chinch
Rajasthan,RJ,Udaipur,32,8197,Choti Sadri
Rajasthan,RJ,Udaipur,32,8185,Dungla
Rajasthan,RJ,Udaipur,32,8192,Gadhi Pratapur
Rajasthan,RJ,Udaipur,32,8183,Gangrar
Rajasthan,RJ,Udaipur,32,8180,Ghatol
Rajasthan,RJ,Udaipur,32,8184,Jaavda
Rajasthan,RJ,Udaipur,32,8186,Nikumbh
Rajasthan,RJ,Udaipur,32,8195,Parsoli
Rajasthan,RJ,Udaipur,32,8189,Rahsmi
Rajasthan,RJ,Udaipur,32,8188,Rolia
Rajasthan,RJ,Udaipur,32,8190,Salumber
Rajasthan,RJ,Udaipur,32,8182,Talwara
Rajasthan,RJ,Udaipur,32,669,Udaipur
Rajasthan,RJ,Udaipur,32,3145,Udaipur(F&V)
Rajasthan,RJ,Udaipur,32,8191,Vallabhnagar
Sikkim,SK,East,1,3517,East Shikkim
Sikkim,SK,East,1,287,Gangtok
Sikkim,SK,East,1,288,Rangpo
Sikkim,SK,East,1,1190,Rangpo Check Post
Sikkim,SK,North Sikkim (Mangan),2,3439,Mangan
Sikkim,SK,South Sikkim (Namchi),3,849,Kamling
Sikkim,SK,South Sikkim (Namchi),3,850,Melli
Sikkim,SK,South Sikkim (Namchi),3,3440,Namchi
Sikkim,SK,West Sikkim (Gyalsing),4,3441,Gyalsing
Tamil Nadu,TN,Ariyalur,30,3722,Andimadom
Tamil Nadu,TN,Ariyalur,30,3720,Ariyalur Market
Tamil Nadu,TN,Ariyalur,30,299,Jayamkondam
Tamil Nadu,TN,Chennai,15,9010,Chennai
Tamil Nadu,TN,Chennai,15,3599,Koyambedu
Tamil Nadu,TN,Coimbatore,1,2793,Anaimalai
Tamil Nadu,TN,Coimbatore,1,1849,Annur
Tamil Nadu,TN,Coimbatore,1,3528,Chengeri
Tamil Nadu,TN,Coimbatore,1,291,Coimbatore
Tamil Nadu,TN,Coimbatore,1,2807,Karamadai
Tamil Nadu,TN,Coimbatore,1,2809,Kianthukadavu
Tamil Nadu,TN,Coimbatore,1,2810,Madathukulam
Tamil Nadu,TN,Coimbatore,1,3524,Negamam
Tamil Nadu,TN,Coimbatore,1,2792,Palladam
Tamil Nadu,TN,Coimbatore,1,3527,Pethappampatti
Tamil Nadu,TN,Coimbatore,1,292,Pollachi
Tamil Nadu,TN,Coimbatore,1,3526,Pongalur
Tamil Nadu,TN,Coimbatore,1,2806,Pudupalayam
Tamil Nadu,TN,Coimbatore,1,3699,Senjeri
Tamil Nadu,TN,Coimbatore,1,1850,Sevur
Tamil Nadu,TN,Coimbatore,1,2808,Sulur
Tamil Nadu,TN,Coimbatore,1,290,Thiruppur
Tamil Nadu,TN,Coimbatore,1,3525,Thondamuthur
Tamil Nadu,TN,Coimbatore,1,1102,Udumalpet
Tamil Nadu,TN,Cuddalore,2,4395,Bhuvanagiri
Tamil Nadu,TN,Cuddalore,2,3681,Chidambaram
Tamil Nadu,TN,Cuddalore,2,671,Cuddalore
Tamil Nadu,TN,Cuddalore,2,2800,Kattumaner koil
Tamil Nadu,TN,Cuddalore,2,2799,Kurinchipadi
Tamil Nadu,TN,Cuddalore,2,1362,Panruti
Tamil Nadu,TN,Cuddalore,2,4396,Sethiathoppu
Tamil Nadu,TN,Cuddalore,2,3682,Shrimushnam
Tamil Nadu,TN,Cuddalore,2,3680,Tittakudi
Tamil Nadu,TN,Cuddalore,2,293,Virudhachalam
Tamil Nadu,TN,Dharmapuri,12,2381,Arur
Tamil Nadu,TN,Dharmapuri,12,1626,Dharampuri
Tamil Nadu,TN,Dharmapuri,12,3746,Kambainallur
Tamil Nadu,TN,Dharmapuri,12,2794,Palakode
Tamil Nadu,TN,Dharmapuri,12,3748,Papparapatti
Tamil Nadu,TN,Dharmapuri,12,3745,Pappireddipatti
Tamil Nadu,TN,Dharmapuri,12,2795,Pennagaram
Tamil Nadu,TN,Dindigul,13,1629,Dindigul
Tamil Nadu,TN,Dindigul,13,3709,Gopalpatti
Tamil Nadu,TN,Dindigul,13,3708,Natham
Tamil Nadu,TN,Dindigul,13,2816,Oddunchairum
Tamil Nadu,TN,Dindigul,13,2818,Palani
Tamil Nadu,TN,Dindigul,13,4271,Vadamadurai
Tamil Nadu,TN,Dindigul,13,3707,Vathlagundu
Tamil Nadu,TN,Dindigul,13,4270,Vedachandur
Tamil Nadu,TN,Erode,3,3734,Alangeyam
Tamil Nadu,TN,Erode,3,1368,Anthiyur
Tamil Nadu,TN,Erode,3,1370,Avalpoonthurai
Tamil Nadu,TN,Erode,3,3530,Bhavani
Tamil Nadu,TN,Erode,3,296,Boothapadi
Tamil Nadu,TN,Erode,3,3531,Chithode
Tamil Nadu,TN,Erode,3,3532,Dharapuram
Tamil Nadu,TN,Erode,3,3544,Elumathur
Tamil Nadu,TN,Erode,3,294,Erode
Tamil Nadu,TN,Erode,3,3533,Gobichettipalayam
Tamil Nadu,TN,Erode,3,3727,Gopichetty
Tamil Nadu,TN,Erode,3,3534,Kangeyam
Tamil Nadu,TN,Erode,3,1369,Kavunthapadi
Tamil Nadu,TN,Erode,3,1106,Kodumudi
Tamil Nadu,TN,Erode,3,3535,Kunnathur
Tamil Nadu,TN,Erode,3,3536,Maylampadi
Tamil Nadu,TN,Erode,3,1851,Moolanur
Tamil Nadu,TN,Erode,3,3543,Muthur
Tamil Nadu,TN,Erode,3,3729,Mylampadi
Tamil Nadu,TN,Erode,3,3537,Nambiyur
Tamil Nadu,TN,Erode,3,3538,Perundurai
Tamil Nadu,TN,Erode,3,3539,Punchaipuliyampatti
Tamil Nadu,TN,Erode,3,2805,Punchaipuliyampatti
Tamil Nadu,TN,Erode,3,4367,Sathyamangalam
Tamil Nadu,TN,Erode,3,2803,Sivagiri
Tamil Nadu,TN,Erode,3,3540,Thalavadi
Tamil Nadu,TN,Erode,3,3541,Vellakkoil
Tamil Nadu,TN,Erode,3,3730,Vellakovil
Tamil Nadu,TN,Erode,3,3542,Vellankoil
Tamil Nadu,TN,Kancheepuram,4,1105,Acharapakkam
Tamil Nadu,TN,Kancheepuram,4,4158,Chengalpattu
Tamil Nadu,TN,Kancheepuram,4,3658,Gummidipoondy
Tamil Nadu,TN,Kancheepuram,4,1621,Kanchipuram
Tamil Nadu,TN,Kancheepuram,4,1133,Maduranthagam
Tamil Nadu,TN,Kancheepuram,4,3645,Nazerethpet
Tamil Nadu,TN,Kancheepuram,4,3655,Pallipattu
Tamil Nadu,TN,Kancheepuram,4,3646,Ponner
Tamil Nadu,TN,Kancheepuram,4,3984,Sunguvarchatram
Tamil Nadu,TN,Kancheepuram,4,3654,Thirukkalukundram
Tamil Nadu,TN,Kancheepuram,4,2796,Tiruttani
Tamil Nadu,TN,Kancheepuram,4,1132,Uthiramerur
Tamil Nadu,TN,Kancheepuram,4,3656,Uthukottai
Tamil Nadu,TN,Karur,14,3719,Karur
Tamil Nadu,TN,Krishnagiri,31,3747,Bargur
Tamil Nadu,TN,Krishnagiri,31,3749,Denkanikottai
Tamil Nadu,TN,Krishnagiri,31,1848,Hosur
Tamil Nadu,TN,Krishnagiri,31,1847,Krishnagiri
Tamil Nadu,TN,Krishnagiri,31,1108,Pochampalli
Tamil Nadu,TN,Krishnagiri,31,2789,Uthangarai
Tamil Nadu,TN,Madurai,5,298,Madurai
Tamil Nadu,TN,Madurai,5,3703,Melur
Tamil Nadu,TN,Madurai,5,1856,Thirumangalam
Tamil Nadu,TN,Madurai,5,3704,Usilampatty
Tamil Nadu,TN,Nagapattinam,16,8289,Kilvelur
Tamil Nadu,TN,Nagapattinam,16,3713,Kuttulam
Tamil Nadu,TN,Nagapattinam,16,3714,Mailaduthurai
Tamil Nadu,TN,Nagapattinam,16,3613,Nagapattinam
Tamil Nadu,TN,Nagapattinam,16,1854,Sembanarkoil
Tamil Nadu,TN,Nagapattinam,16,3715,Sirkali
Tamil Nadu,TN,Nagapattinam,16,8290,Thirupoondi
Tamil Nadu,TN,Nagapattinam,16,3716,Vedaranyam
Tamil Nadu,TN,Nagercoil (Kannyiakumari),17,2239,Appta
Tamil Nadu,TN,Nagercoil (Kannyiakumari),17,4368,Eathamozhi
Tamil Nadu,TN,Nagercoil (Kannyiakumari),17,4370,Kalliakavillai
Tamil Nadu,TN,Nagercoil (Kannyiakumari),17,3614,Kanayakumari
Tamil Nadu,TN,Nagercoil (Kannyiakumari),17,3750,Kulasekaram
Tamil Nadu,TN,Nagercoil (Kannyiakumari),17,1859,Monday Market
Tamil Nadu,TN,Nagercoil (Kannyiakumari),17,4369,Thoduvetty
Tamil Nadu,TN,Nagercoil (Kannyiakumari),17,708,Vadaseri
Tamil Nadu,TN,Namakkal,18,2802,Namagiripettai
Tamil Nadu,TN,Namakkal,18,672,Namakkal
Tamil Nadu,TN,Namakkal,18,3791,Namakkal(Agri. Coop. Marketing Society)
Tamil Nadu,TN,Namakkal,18,3688,Rasipuram
Tamil Nadu,TN,Namakkal,18,3689,Tiruchengode
Tamil Nadu,TN,Namakkal,18,3692,Velur
Tamil Nadu,TN,Pudukkottai,20,1855,Alangudi
Tamil Nadu,TN,Pudukkottai,20,3710,Aranthangi
Tamil Nadu,TN,Pudukkottai,20,3615,Pudukottai
Tamil Nadu,TN,Ramanathapuram,21,3742,Kamuthi
Tamil Nadu,TN,Ramanathapuram,21,2815,Paramakudi
Tamil Nadu,TN,Ramanathapuram,21,3744,Rajasingamangalam
Tamil Nadu,TN,Ramanathapuram,21,1631,Ramanathapuram(phase 3)
Tamil Nadu,TN,Ramanathapuram,21,1858,Sivagangai
Tamil Nadu,TN,Salem,22,4358,Attur
Tamil Nadu,TN,Salem,22,10050,Edappadi
Tamil Nadu,TN,Salem,22,3696,Gangavalli
Tamil Nadu,TN,Salem,22,10049,Kadaiyampatti
Tamil Nadu,TN,Salem,22,3697,Karumanturai
Tamil Nadu,TN,Salem,22,3691,Kolathur
Tamil Nadu,TN,Salem,22,3690,Konganapuram
Tamil Nadu,TN,Salem,22,3794,Konganapuram (Agri. Coop. Marketing Society)
Tamil Nadu,TN,Salem,22,10048,Mecheri
Tamil Nadu,TN,Salem,22,3695,Omalur
Tamil Nadu,TN,Salem,22,3792,Rasipuram(Agri. Coop. Marketing Society)
Tamil Nadu,TN,Salem,22,1625,Salem
Tamil Nadu,TN,Salem,22,10047,Sankagiri
Tamil Nadu,TN,Salem,22,3694,Thalaivasal
Tamil Nadu,TN,Salem,22,2801,Thammampati
Tamil Nadu,TN,Salem,22,3793,Tiruchengode(Agri. Coop. Marketing Society)
Tamil Nadu,TN,Salem,22,3693,Vazhapadi
Tamil Nadu,TN,Sivaganga,23,3743,Devakottai
Tamil Nadu,TN,Sivaganga,23,3741,Karaikudi
Tamil Nadu,TN,Sivaganga,23,3739,Manamadurai
Tamil Nadu,TN,Sivaganga,23,3740,Singampuneri
Tamil Nadu,TN,Thanjavur,7,8291,Budalur
Tamil Nadu,TN,Thanjavur,7,301,Kumbakonam
Tamil Nadu,TN,Thanjavur,7,1853,Orathanadu
Tamil Nadu,TN,Thanjavur,7,8292,Papanasam
Tamil Nadu,TN,Thanjavur,7,3711,Pattukottai
Tamil Nadu,TN,Thanjavur,7,2813,Polur
Tamil Nadu,TN,Thanjavur,7,300,Thanjavur
Tamil Nadu,TN,Thanjavur,7,8294,Thiruppananthal
Tamil Nadu,TN,Thanjavur,7,8293,Vallam
Tamil Nadu,TN,The Nilgiris,19,3606,Nilgiris
Tamil Nadu,TN,Theni,24,3706,Bodinayakkanur
Tamil Nadu,TN,Theni,24,3705,Chinnamanur
Tamil Nadu,TN,Theni,24,2817,Cumbum
Tamil Nadu,TN,Theni,24,1628,Theni
Tamil Nadu,TN,Thiruchirappalli,25,3724,Lalgudi
Tamil Nadu,TN,Thiruchirappalli,25,3725,Manachanallur
Tamil Nadu,TN,Thiruchirappalli,25,3721,Manapparai
Tamil Nadu,TN,Thiruchirappalli,25,3723,Thuraiyur
Tamil Nadu,TN,Thiruchirappalli,25,1852,Trichy
Tamil Nadu,TN,Thirunelveli,26,3718,Ambasamudram
Tamil Nadu,TN,Thirunelveli,26,3616,Sankarankovil
Tamil Nadu,TN,Thirunelveli,26,3717,Thenkasi
Tamil Nadu,TN,Thirunelveli,26,1632,Tirunelvali
Tamil Nadu,TN,Thiruvannamalai,8,1843,Arani
Tamil Nadu,TN,Thiruvannamalai,8,3660,Chengam
Tamil Nadu,TN,Thiruvannamalai,8,297,Chethupattu
Tamil Nadu,TN,Thiruvannamalai,8,2814,Cheyyar
Tamil Nadu,TN,Thiruvannamalai,8,3663,Desur
Tamil Nadu,TN,Thiruvannamalai,8,3662,Dusi
Tamil Nadu,TN,Thiruvannamalai,8,3665,Kilpennathur
Tamil Nadu,TN,Thiruvannamalai,8,4268,Mangala Mamandur
Tamil Nadu,TN,Thiruvannamalai,8,3664,Pernamallur
Tamil Nadu,TN,Thiruvannamalai,8,1110,Polur(Thiruvannamalai)
Tamil Nadu,TN,Thiruvannamalai,8,3659,Thellar
Tamil Nadu,TN,Thiruvannamalai,8,1624,Thiruvannamalai
Tamil Nadu,TN,Thiruvannamalai,8,2811,Tukkapettai
Tamil Nadu,TN,Thiruvannamalai,8,3661,Vanapuram
Tamil Nadu,TN,Thiruvannamalai,8,302,Vandavasi
Tamil Nadu,TN,Thiruvannamalai,8,2812,Vettavalam
Tamil Nadu,TN,Thiruvarur,9,2626,Koradacheri
Tamil Nadu,TN,Thiruvarur,9,2625,Kudavasal
Tamil Nadu,TN,Thiruvarur,9,2629,Mannargudi
Tamil Nadu,TN,Thiruvarur,9,3712,Mannarkudi
Tamil Nadu,TN,Thiruvarur,9,2627,Poonthottam
Tamil Nadu,TN,Thiruvarur,9,303,Thiruvarur
Tamil Nadu,TN,Thiruvarur,9,1363,Tiruthuraipoondi
Tamil Nadu,TN,Thiruvarur,9,2628,Vaduvur
Tamil Nadu,TN,Thiruvarur,9,2624,Valangaiman
Tamil Nadu,TN,Thiruvellore,27,1622,Redhills
Tamil Nadu,TN,Thiruvellore,27,670,Tiruvellore
Tamil Nadu,TN,Tuticorin,28,2791,Kovilpatti
Tamil Nadu,TN,Tuticorin,28,1857,Thoothukudi
Tamil Nadu,TN,Tuticorin,28,1107,Vilathikulam
Tamil Nadu,TN,Vellore,29,4269,Ambur
Tamil Nadu,TN,Vellore,29,1104,Ammoor
Tamil Nadu,TN,Vellore,29,3667,Arcot
Tamil Nadu,TN,Vellore,29,3676,Arkonam
Tamil Nadu,TN,Vellore,29,2797,Gudiyatham
Tamil Nadu,TN,Vellore,29,1842,Kalavai
Tamil Nadu,TN,Vellore,29,3679,Katpadi
Tamil Nadu,TN,Vellore,29,3790,Katpadi(Uzhavar Santhai)
Tamil Nadu,TN,Vellore,29,3678,Kaveripakkam
Tamil Nadu,TN,Vellore,29,3666,Thimiri
Tamil Nadu,TN,Vellore,29,2798,Thirupathur
Tamil Nadu,TN,Vellore,29,3677,Vaniyambadi
Tamil Nadu,TN,Vellore,29,1623,Vellore
Tamil Nadu,TN,Villupuram,10,3685,Ananthapuram
Tamil Nadu,TN,Villupuram,10,1103,Avalurpet
Tamil Nadu,TN,Villupuram,10,2790,Chinnasalem
Tamil Nadu,TN,Villupuram,10,304,Gingee
Tamil Nadu,TN,Villupuram,10,1361,Kallakurichi
Tamil Nadu,TN,Villupuram,10,3684,Manalurpet
Tamil Nadu,TN,Villupuram,10,3549,Manalurpettai
Tamil Nadu,TN,Villupuram,10,1845,Marakkanam
Tamil Nadu,TN,Villupuram,10,3687,Moongilthuraipattu
Tamil Nadu,TN,Villupuram,10,1360,Sangarapuram
Tamil Nadu,TN,Villupuram,10,305,Thirukovilur
Tamil Nadu,TN,Villupuram,10,3546,Thiruvennainallur
Tamil Nadu,TN,Villupuram,10,1844,Thiryagadurgam
Tamil Nadu,TN,Villupuram,10,1359,Tindivanam
Tamil Nadu,TN,Villupuram,10,3683,Tiruvennainallur
Tamil Nadu,TN,Villupuram,10,309,Ulundurpettai
Tamil Nadu,TN,Villupuram,10,8055,Vadakanandhal
Tamil Nadu,TN,Villupuram,10,3686,Valathi
Tamil Nadu,TN,Villupuram,10,1846,Vikkiravandi
Tamil Nadu,TN,Villupuram,10,307,Villupuram
Tamil Nadu,TN,Virudhunagar,11,1109,Aruppukottai
Tamil Nadu,TN,Virudhunagar,11,310,Rajapalayam
Tamil Nadu,TN,Virudhunagar,11,3624,Ramanathapuram
Tamil Nadu,TN,Virudhunagar,11,3738,Sathur
Tamil Nadu,TN,Virudhunagar,11,674,Virudhunagar
Telangana,TL,Adilabad,11,862,Adilabad
Telangana,TL,Adilabad,11,4290,Adilabad(Rythu Bazar)
Telangana,TL,Adilabad,11,876,Asifabad
Telangana,TL,Adilabad,11,8006,Asifabad(Wankidi)
Telangana,TL,Adilabad,11,8040,Bela
Telangana,TL,Adilabad,11,8007,Bellampally
Telangana,TL,Adilabad,11,882,Bhainsa
Telangana,TL,Adilabad,11,887,Boath
Telangana,TL,Adilabad,11,894,Chinnoar
Telangana,TL,Adilabad,11,930,Ichoda
Telangana,TL,Adilabad,11,1083,Indravelly(Utnoor)
Telangana,TL,Adilabad,11,936,Jainath
Telangana,TL,Adilabad,11,935,Jainoor
Telangana,TL,Adilabad,11,940,Kagaznagar
Telangana,TL,Adilabad,11,952,Khanapur
Telangana,TL,Adilabad,11,966,Kuber
Telangana,TL,Adilabad,11,971,Laxettipet
Telangana,TL,Adilabad,11,982,Mancharial
Telangana,TL,Adilabad,11,8015,Narnoor
Telangana,TL,Adilabad,11,371,Nirmal
Telangana,TL,Adilabad,11,3587,"Opp.Municipal Office,Adilabad,RBZ"
Telangana,TL,Adilabad,11,1053,Sarangapur
Telangana,TL,Hyderabad,2,2046,Bowenpally
Telangana,TL,Hyderabad,2,4294,Erragadda(Rythu Bazar)
Telangana,TL,Hyderabad,2,1254,"Erragadda,RBZ"
Telangana,TL,Hyderabad,2,1253,"Falaknama,RBZ"
Telangana,TL,Hyderabad,2,399,Gaddiannaram
Telangana,TL,Hyderabad,2,1119,Gudimalkapur
Telangana,TL,Hyderabad,2,2,Hyderabad (F&V)
Telangana,TL,Hyderabad,2,3815,L B Nagar
Telangana,TL,Hyderabad,2,8299,Mahboob Manison
Telangana,TL,Hyderabad,2,1255,Secunderabad
Telangana,TL,Jagityal,21,8300,Mallapur
Telangana,TL,Karimnagar,3,898,Choppadandi
Telangana,TL,Karimnagar,3,905,Dharmapuri
Telangana,TL,Karimnagar,3,904,Dharmaram
Telangana,TL,Karimnagar,3,913,Gangadhara
Telangana,TL,Karimnagar,3,918,Gollapally
Telangana,TL,Karimnagar,3,8031,Gopalraopet
Telangana,TL,Karimnagar,3,803,Husnabad
Telangana,TL,Karimnagar,3,927,Huzzurabad
Telangana,TL,Karimnagar,3,8014,Ibrahimpatnam
Telangana,TL,Karimnagar,3,3588,"Jagityal Rythu Bazar,RBZ"
Telangana,TL,Karimnagar,3,933,Jagtial
Telangana,TL,Karimnagar,3,4,Jammikunta
Telangana,TL,Karimnagar,3,8013,Jullapally
Telangana,TL,Karimnagar,3,3,Karimnagar
Telangana,TL,Karimnagar,3,4295,Karimnagar(Rythu Bazar)
Telangana,TL,Karimnagar,3,1243,"Kashmir Gadda Area,RBZ"
Telangana,TL,Karimnagar,3,950,Kataram
Telangana,TL,Karimnagar,3,3812,Kathalapur
Telangana,TL,Karimnagar,3,958,Koratla
Telangana,TL,Karimnagar,3,3814,Mallial(Cheppial)
Telangana,TL,Karimnagar,3,8301,Manakodur
Telangana,TL,Karimnagar,3,983,Manthani
Telangana,TL,Karimnagar,3,3813,Medipally
Telangana,TL,Karimnagar,3,988,Metpally
Telangana,TL,Karimnagar,3,1027,Peddapalli
Telangana,TL,Karimnagar,3,8010,Pegadapally
Telangana,TL,Karimnagar,3,8017,Pothgal
Telangana,TL,Karimnagar,3,1035,Pothgal
Telangana,TL,Karimnagar,3,8018,Pothkapally
Telangana,TL,Karimnagar,3,3458,Pudur
Telangana,TL,Karimnagar,3,8004,Racharla(Boppapur)
Telangana,TL,Karimnagar,3,8011,Rudrangi
Telangana,TL,Karimnagar,3,1060,Sircilla
Telangana,TL,Karimnagar,3,1065,Sultanabad
Telangana,TL,Karimnagar,3,8016,Sultanabad(Garrepally)
Telangana,TL,Karimnagar,3,1085,Vemulawada
Telangana,TL,Karimnagar,3,8012,Vemulawada(Boinpally)
Telangana,TL,Karimnagar,3,1242,"Weekly Market Area,RBZ"
Telangana,TL,Khammam,4,390,Bhadrachalam
Telangana,TL,Khammam,4,889,Burgampadu
Telangana,TL,Khammam,4,1367,Charla
Telangana,TL,Khammam,4,901,Dammapet
Telangana,TL,Khammam,4,2203,Dhammapet
Telangana,TL,Khammam,4,2208,Enkoor
Telangana,TL,Khammam,4,943,Kallur
Telangana,TL,Khammam,4,5,Khammam
Telangana,TL,Khammam,4,389,Kothagudem
Telangana,TL,Khammam,4,3590,"Kothagudem P.Stadium,RBZ"
Telangana,TL,Khammam,4,977,Madhira
Telangana,TL,Khammam,4,996,Nagur
Telangana,TL,Khammam,4,1012,Nelakondapally
Telangana,TL,Khammam,4,3589,"Pavilion Ground,Khammam,RBZ"
Telangana,TL,Khammam,4,4296,Sathupalli(Rythu Bazar)
Telangana,TL,Khammam,4,1056,Sattupalli
Telangana,TL,Khammam,4,3591,"Sattupalli (ramalayam),RBZ"
Telangana,TL,Khammam,4,1097,Wyra
Telangana,TL,Khammam,4,802,Yellandu
Telangana,TL,Mahbubnagar,5,859,Achampet
Telangana,TL,Mahbubnagar,5,2778,Achampet(Amrabad)
Telangana,TL,Mahbubnagar,5,8005,Achampet(Lingal)
Telangana,TL,Mahbubnagar,5,865,Alampur
Telangana,TL,Mahbubnagar,5,870,Amangal
Telangana,TL,Mahbubnagar,5,391,Atmakur
Telangana,TL,Mahbubnagar,5,6,Badepalli
Telangana,TL,Mahbubnagar,5,8022,Burgampadu
Telangana,TL,Mahbubnagar,5,1366,Devarakadra
Telangana,TL,Mahbubnagar,5,8029,Enkoor
Telangana,TL,Mahbubnagar,5,7,Gadwal
Telangana,TL,Mahbubnagar,5,2775,Gadwal(Lezza)
Telangana,TL,Mahbubnagar,5,8039,Kadthal
Telangana,TL,Mahbubnagar,5,8026,Kalluru
Telangana,TL,Mahbubnagar,5,944,Kalwakurthy
Telangana,TL,Mahbubnagar,5,8050,Kodangal
Telangana,TL,Mahbubnagar,5,956,Kollapur
Telangana,TL,Mahbubnagar,5,959,Kosgi
Telangana,TL,Mahbubnagar,5,8027,Kothagudem
Telangana,TL,Mahbubnagar,5,8023,Madhira
Telangana,TL,Mahbubnagar,5,4300,Mahabubnagar(Rythu Bazar)
Telangana,TL,Mahbubnagar,5,8,Mahbubnagar
Telangana,TL,Mahbubnagar,5,2774,Mahbubnagar(Nawabpet)
Telangana,TL,Mahbubnagar,5,980,Makthal
Telangana,TL,Mahbubnagar,5,799,Nagarkurnool
Telangana,TL,Mahbubnagar,5,2777,Nagarkurnool(Talkapalli)
Telangana,TL,Mahbubnagar,5,1004,Narayanpet
Telangana,TL,Mahbubnagar,5,3584,"Near Rly. Gate,Mahbubnagar,RBZ"
Telangana,TL,Mahbubnagar,5,8024,Nelakondapally
Telangana,TL,Mahbubnagar,5,8030,Sathupally
Telangana,TL,Mahbubnagar,5,9,Shadnagar
